season,GW,team,opponent_team,fixture,round,was_home,team_score,opponent_score,Goal Difference
2018-19,25,Man Utd,Leicester,247,25,FALSE,1,0,1
2018-19,25,Arsenal,Man City,248,25,FALSE,1,3,-2
2018-19,25,Man City,Arsenal,248,25,TRUE,3,1,2
2018-19,25,Newcastle,Spurs,249,25,FALSE,0,1,-1
2018-19,25,Spurs,Newcastle,249,25,TRUE,1,0,1
2018-19,25,West Ham,Liverpool,250,25,TRUE,1,1,0
2018-19,25,Liverpool,West Ham,250,25,FALSE,1,1,0
2018-19,25,Everton,Man City,266,25,TRUE,0,2,-2
2018-19,25,Man City,Everton,266,25,FALSE,2,0,2
2018-19,26,Burnley,Brighton,251,26,FALSE,3,1,2
2018-19,26,Brighton,Burnley,251,26,TRUE,1,3,-2
2018-19,26,West Ham,Crystal Palace,252,26,FALSE,1,1,0
2018-19,26,Crystal Palace,West Ham,252,26,TRUE,1,1,0
2018-19,26,Fulham,Man Utd,253,26,TRUE,0,3,-3
2018-19,26,Man Utd,Fulham,253,26,FALSE,3,0,3
2018-19,26,Huddersfield,Arsenal,254,26,TRUE,1,2,-1
2018-19,26,Arsenal,Huddersfield,254,26,FALSE,2,1,1
2018-19,26,Liverpool,Bournemouth,255,26,TRUE,3,0,3
2018-19,26,Bournemouth,Liverpool,255,26,FALSE,0,3,-3
2018-19,26,Chelsea,Man City,256,26,FALSE,0,6,-6
2018-19,26,Man City,Chelsea,256,26,TRUE,6,0,6
2018-19,26,Southampton,Cardiff,257,26,TRUE,1,2,-1
2018-19,26,Cardiff,Southampton,257,26,FALSE,2,1,1
2018-19,26,Leicester,Spurs,258,26,FALSE,1,3,-2
2018-19,26,Spurs,Leicester,258,26,TRUE,3,1,2
2018-19,26,Watford,Everton,259,26,TRUE,1,0,1
2018-19,26,Everton,Watford,259,26,FALSE,0,1,-1
2018-19,26,Wolves,Newcastle,260,26,TRUE,1,1,0
2018-19,26,Newcastle,Wolves,260,26,FALSE,1,1,0
2018-19,27,Arsenal,Southampton,261,27,TRUE,2,0,2
2018-19,27,Southampton,Arsenal,261,27,FALSE,0,2,-2
2018-19,27,Wolves,Bournemouth,262,27,FALSE,1,1,0
2018-19,27,Bournemouth,Wolves,262,27,TRUE,1,1,0
2018-19,27,Burnley,Spurs,263,27,TRUE,2,1,1
2018-19,27,Spurs,Burnley,263,27,FALSE,1,2,-1
2018-19,27,Watford,Cardiff,264,27,FALSE,5,1,4
2018-19,27,Cardiff,Watford,264,27,TRUE,1,5,-4
2018-19,27,Crystal Palace,Leicester,267,27,FALSE,4,1,3
2018-19,27,Leicester,Crystal Palace,267,27,TRUE,1,4,-3
2018-19,27,Liverpool,Man Utd,268,27,FALSE,0,0,0
2018-19,27,Man Utd,Liverpool,268,27,TRUE,0,0,0
2018-19,27,Huddersfield,Newcastle,269,27,FALSE,0,2,-2
2018-19,27,Newcastle,Huddersfield,269,27,TRUE,2,0,2
2018-19,27,West Ham,Fulham,270,27,TRUE,3,1,2
2018-19,27,Fulham,West Ham,270,27,FALSE,1,3,-2
2018-19,28,Arsenal,Bournemouth,271,28,TRUE,5,1,4
2018-19,28,Bournemouth,Arsenal,271,28,FALSE,1,5,-4
2018-19,28,Everton,Cardiff,272,28,FALSE,3,0,3
2018-19,28,Cardiff,Everton,272,28,TRUE,0,3,-3
2018-19,28,Crystal Palace,Man Utd,273,28,TRUE,1,3,-2
2018-19,28,Man Utd,Crystal Palace,273,28,FALSE,3,1,2
2018-19,28,Huddersfield,Wolves,274,28,TRUE,1,0,1
2018-19,28,Wolves,Huddersfield,274,28,FALSE,0,1,-1
2018-19,28,Leicester,Brighton,275,28,TRUE,2,1,1
2018-19,28,Brighton,Leicester,275,28,FALSE,1,2,-1
2018-19,28,Chelsea,Spurs,276,28,TRUE,2,0,2
2018-19,28,Spurs,Chelsea,276,28,FALSE,0,2,-2
2018-19,28,Watford,Liverpool,277,28,FALSE,0,5,-5
2018-19,28,Liverpool,Watford,277,28,TRUE,5,0,5
2018-19,28,West Ham,Man City,278,28,FALSE,0,1,-1
2018-19,28,Man City,West Ham,278,28,TRUE,1,0,1
2018-19,28,Burnley,Newcastle,279,28,FALSE,0,2,-2
2018-19,28,Newcastle,Burnley,279,28,TRUE,2,0,2
2018-19,28,Fulham,Southampton,280,28,FALSE,0,2,-2
2018-19,28,Southampton,Fulham,280,28,TRUE,2,0,2
2018-19,29,Bournemouth,Man City,281,29,TRUE,0,1,-1
2018-19,29,Man City,Bournemouth,281,29,FALSE,1,0,1
2018-19,29,Huddersfield,Brighton,282,29,FALSE,0,1,-1
2018-19,29,Brighton,Huddersfield,282,29,TRUE,1,0,1
2018-19,29,Burnley,Crystal Palace,283,29,TRUE,1,3,-2
2018-19,29,Crystal Palace,Burnley,283,29,FALSE,3,1,2
2018-19,29,Liverpool,Everton,284,29,FALSE,0,0,0
2018-19,29,Everton,Liverpool,284,29,TRUE,0,0,0
2018-19,29,Fulham,Chelsea,285,29,TRUE,1,2,-1
2018-19,29,Chelsea,Fulham,285,29,FALSE,2,1,1
2018-19,29,Man Utd,Southampton,286,29,TRUE,3,2,1
2018-19,29,Southampton,Man Utd,286,29,FALSE,2,3,-1
2018-19,29,Arsenal,Spurs,287,29,FALSE,1,1,0
2018-19,29,Spurs,Arsenal,287,29,TRUE,1,1,0
2018-19,29,Watford,Leicester,288,29,TRUE,2,1,1
2018-19,29,Leicester,Watford,288,29,FALSE,1,2,-1
2018-19,29,West Ham,Newcastle,289,29,TRUE,2,0,2
2018-19,29,Newcastle,West Ham,289,29,FALSE,0,2,-2
2018-19,29,Wolves,Cardiff,290,29,TRUE,2,0,2
2018-19,29,Cardiff,Wolves,290,29,FALSE,0,2,-2
2018-19,30,Arsenal,Man Utd,291,30,TRUE,2,0,2
2018-19,30,Man Utd,Arsenal,291,30,FALSE,0,2,-2
2018-19,30,West Ham,Cardiff,292,30,FALSE,0,2,-2
2018-19,30,Cardiff,West Ham,292,30,TRUE,2,0,2
2018-19,30,Wolves,Chelsea,293,30,FALSE,1,1,0
2018-19,30,Chelsea,Wolves,293,30,TRUE,1,1,0
2018-19,30,Crystal Palace,Brighton,294,30,TRUE,1,2,-1
2018-19,30,Brighton,Crystal Palace,294,30,FALSE,2,1,1
2018-19,30,Huddersfield,Bournemouth,295,30,TRUE,0,2,-2
2018-19,30,Bournemouth,Huddersfield,295,30,FALSE,2,0,2
2018-19,30,Fulham,Leicester,296,30,FALSE,1,3,-2
2018-19,30,Leicester,Fulham,296,30,TRUE,3,1,2
2018-19,30,Burnley,Liverpool,297,30,FALSE,2,4,-2
2018-19,30,Liverpool,Burnley,297,30,TRUE,4,2,2
2018-19,30,Watford,Man City,298,30,FALSE,1,3,-2
2018-19,30,Man City,Watford,298,30,TRUE,3,1,2
2018-19,30,Everton,Newcastle,299,30,FALSE,2,3,-1
2018-19,30,Newcastle,Everton,299,30,TRUE,3,2,1
2018-19,30,Southampton,Spurs,300,30,TRUE,2,1,1
2018-19,30,Spurs,Southampton,300,30,FALSE,1,2,-1
2018-19,31,Bournemouth,Newcastle,301,31,TRUE,2,2,0
2018-19,31,Newcastle,Bournemouth,301,31,FALSE,2,2,0
2018-19,31,Burnley,Leicester,303,31,TRUE,1,2,-1
2018-19,31,Leicester,Burnley,303,31,FALSE,2,1,1
2018-19,31,Everton,Chelsea,304,31,TRUE,2,0,2
2018-19,31,Chelsea,Everton,304,31,FALSE,0,2,-2
2018-19,31,Fulham,Liverpool,305,31,TRUE,1,2,-1
2018-19,31,Liverpool,Fulham,305,31,FALSE,2,1,1
2018-19,31,West Ham,Huddersfield,309,31,TRUE,4,3,1
2018-19,31,Huddersfield,West Ham,309,31,FALSE,3,4,-1
2018-19,32,Brighton,Chelsea,265,32,FALSE,0,3,-3
2018-19,32,Chelsea,Brighton,265,32,TRUE,3,0,3
2018-19,32,Crystal Palace,Spurs,307,32,FALSE,0,2,-2
2018-19,32,Spurs,Crystal Palace,307,32,TRUE,2,0,2
2018-19,32,Arsenal,Newcastle,311,32,TRUE,2,0,2
2018-19,32,Newcastle,Arsenal,311,32,FALSE,0,2,-2
2018-19,32,Southampton,Brighton,312,32,FALSE,1,0,1
2018-19,32,Brighton,Southampton,312,32,TRUE,0,1,-1
2018-19,32,Burnley,Wolves,313,32,TRUE,2,0,2
2018-19,32,Wolves,Burnley,313,32,FALSE,0,2,-2
2018-19,32,Chelsea,Cardiff,314,32,FALSE,2,1,1
2018-19,32,Cardiff,Chelsea,314,32,TRUE,1,2,-1
2018-19,32,Huddersfield,Crystal Palace,315,32,FALSE,0,2,-2
2018-19,32,Crystal Palace,Huddersfield,315,32,TRUE,2,0,2
2018-19,32,Fulham,Man City,316,32,TRUE,0,2,-2
2018-19,32,Man City,Fulham,316,32,FALSE,2,0,2
2018-19,32,Bournemouth,Leicester,317,32,FALSE,0,2,-2
2018-19,32,Leicester,Bournemouth,317,32,TRUE,2,0,2
2018-19,32,Liverpool,Spurs,318,32,TRUE,2,1,1
2018-19,32,Spurs,Liverpool,318,32,FALSE,1,2,-1
2018-19,32,Watford,Man Utd,319,32,FALSE,1,2,-1
2018-19,32,Man Utd,Watford,319,32,TRUE,2,1,1
2018-19,32,West Ham,Everton,320,32,TRUE,0,2,-2
2018-19,32,Everton,West Ham,320,32,FALSE,2,0,2
2018-19,32,Cardiff,Man City,325,32,FALSE,0,2,-2
2018-19,32,Man City,Cardiff,325,32,TRUE,2,0,2
2018-19,32,Watford,Fulham,329,32,TRUE,4,1,3
2018-19,32,Fulham,Watford,329,32,FALSE,1,4,-3
2018-19,32,Wolves,Man Utd,330,32,TRUE,2,1,1
2018-19,32,Man Utd,Wolves,330,32,FALSE,1,2,-1
2018-19,33,Burnley,Bournemouth,321,33,FALSE,3,1,2
2018-19,33,Bournemouth,Burnley,321,33,TRUE,1,3,-2
2018-19,33,West Ham,Chelsea,322,33,FALSE,0,2,-2
2018-19,33,Chelsea,West Ham,322,33,TRUE,2,0,2
2018-19,33,Arsenal,Everton,323,33,FALSE,0,1,-1
2018-19,33,Everton,Arsenal,323,33,TRUE,1,0,1
2018-19,33,Huddersfield,Leicester,324,33,TRUE,1,4,-3
2018-19,33,Leicester,Huddersfield,324,33,FALSE,4,1,3
2018-19,33,Crystal Palace,Newcastle,326,33,FALSE,1,0,1
2018-19,33,Newcastle,Crystal Palace,326,33,TRUE,0,1,-1
2018-19,33,Liverpool,Southampton,327,33,FALSE,3,1,2
2018-19,33,Southampton,Liverpool,327,33,TRUE,1,3,-2
2018-19,34,Brighton,Cardiff,302,34,TRUE,0,2,-2
2018-19,34,Cardiff,Brighton,302,34,FALSE,2,0,2
2018-19,34,Bournemouth,Brighton,331,34,FALSE,5,0,5
2018-19,34,Brighton,Bournemouth,331,34,TRUE,0,5,-5
2018-19,34,Burnley,Cardiff,332,34,TRUE,2,0,2
2018-19,34,Cardiff,Burnley,332,34,FALSE,0,2,-2
2018-19,34,Crystal Palace,Man City,333,34,TRUE,1,3,-2
2018-19,34,Man City,Crystal Palace,333,34,FALSE,3,1,2
2018-19,34,Fulham,Everton,334,34,TRUE,2,0,2
2018-19,34,Everton,Fulham,334,34,FALSE,0,2,-2
2018-19,34,Leicester,Newcastle,335,34,TRUE,0,1,-1
2018-19,34,Newcastle,Leicester,335,34,FALSE,1,0,1
2018-19,34,Liverpool,Chelsea,336,34,TRUE,2,0,2
2018-19,34,Chelsea,Liverpool,336,34,FALSE,0,2,-2
2018-19,34,West Ham,Man Utd,337,34,FALSE,1,2,-1
2018-19,34,Man Utd,West Ham,337,34,TRUE,2,1,1
2018-19,34,Wolves,Southampton,338,34,FALSE,1,3,-2
2018-19,34,Southampton,Wolves,338,34,TRUE,3,1,2
2018-19,34,Huddersfield,Spurs,339,34,FALSE,0,4,-4
2018-19,34,Spurs,Huddersfield,339,34,TRUE,4,0,4
2018-19,34,Arsenal,Watford,340,34,FALSE,1,0,1
2018-19,34,Watford,Arsenal,340,34,TRUE,0,1,-1
2018-19,35,Man Utd,Man City,306,35,TRUE,0,2,-2
2018-19,35,Man City,Man Utd,306,35,FALSE,2,0,2
2018-19,35,Watford,Southampton,308,35,TRUE,1,1,0
2018-19,35,Southampton,Watford,308,35,FALSE,1,1,0
2018-19,35,Arsenal,Wolves,310,35,FALSE,1,3,-2
2018-19,35,Wolves,Arsenal,310,35,TRUE,3,1,2
2018-19,35,Brighton,Spurs,328,35,FALSE,0,1,-1
2018-19,35,Spurs,Brighton,328,35,TRUE,1,0,1
2018-19,35,Arsenal,Crystal Palace,341,35,TRUE,2,3,-1
2018-19,35,Crystal Palace,Arsenal,341,35,FALSE,3,2,1
2018-19,35,Fulham,Bournemouth,342,35,FALSE,1,0,1
2018-19,35,Bournemouth,Fulham,342,35,TRUE,0,1,-1
2018-19,35,Liverpool,Cardiff,343,35,FALSE,2,0,2
2018-19,35,Cardiff,Liverpool,343,35,TRUE,0,2,-2
2018-19,35,Burnley,Chelsea,344,35,FALSE,2,2,0
2018-19,35,Chelsea,Burnley,344,35,TRUE,2,2,0
2018-19,35,Everton,Man Utd,345,35,TRUE,4,0,4
2018-19,35,Man Utd,Everton,345,35,FALSE,0,4,-4
2018-19,35,Huddersfield,Watford,346,35,TRUE,1,2,-1
2018-19,35,Watford,Huddersfield,346,35,FALSE,2,1,1
2018-19,35,Man City,Spurs,347,35,TRUE,1,0,1
2018-19,35,Spurs,Man City,347,35,FALSE,0,1,-1
2018-19,35,Southampton,Newcastle,348,35,FALSE,1,3,-2
2018-19,35,Newcastle,Southampton,348,35,TRUE,3,1,2
2018-19,35,West Ham,Leicester,349,35,TRUE,2,2,0
2018-19,35,Leicester,West Ham,349,35,FALSE,2,2,0
2018-19,35,Wolves,Brighton,350,35,TRUE,0,0,0
2018-19,35,Brighton,Wolves,350,35,FALSE,0,0,0
2018-19,36,Brighton,Newcastle,351,36,TRUE,1,1,0
2018-19,36,Newcastle,Brighton,351,36,FALSE,1,1,0
2018-19,36,Burnley,Man City,352,36,TRUE,0,1,-1
2018-19,36,Man City,Burnley,352,36,FALSE,1,0,1
2018-19,36,Crystal Palace,Everton,353,36,TRUE,0,0,0
2018-19,36,Everton,Crystal Palace,353,36,FALSE,0,0,0
2018-19,36,Fulham,Cardiff,354,36,TRUE,1,0,1
2018-19,36,Cardiff,Fulham,354,36,FALSE,0,1,-1
2018-19,36,Arsenal,Leicester,355,36,FALSE,0,3,-3
2018-19,36,Leicester,Arsenal,355,36,TRUE,3,0,3
2018-19,36,Huddersfield,Liverpool,356,36,FALSE,0,5,-5
2018-19,36,Liverpool,Huddersfield,356,36,TRUE,5,0,5
2018-19,36,Man Utd,Chelsea,357,36,TRUE,1,1,0
2018-19,36,Chelsea,Man Utd,357,36,FALSE,1,1,0
2018-19,36,Bournemouth,Southampton,358,36,FALSE,3,3,0
2018-19,36,Southampton,Bournemouth,358,36,TRUE,3,3,0
2018-19,36,West Ham,Spurs,359,36,FALSE,1,0,1
2018-19,36,Spurs,West Ham,359,36,TRUE,0,1,-1
2018-19,36,Watford,Wolves,360,36,TRUE,1,2,-1
2018-19,36,Wolves,Watford,360,36,FALSE,2,1,1
2018-19,37,Arsenal,Brighton,361,37,TRUE,1,1,0
2018-19,37,Brighton,Arsenal,361,37,FALSE,1,1,0
2018-19,37,Bournemouth,Spurs,362,37,TRUE,1,0,1
2018-19,37,Spurs,Bournemouth,362,37,FALSE,0,1,-1
2018-19,37,Crystal Palace,Cardiff,363,37,FALSE,3,2,1
2018-19,37,Cardiff,Crystal Palace,363,37,TRUE,2,3,-1
2018-19,37,Watford,Chelsea,364,37,FALSE,0,3,-3
2018-19,37,Chelsea,Watford,364,37,TRUE,3,0,3
2018-19,37,Burnley,Everton,365,37,FALSE,0,2,-2
2018-19,37,Everton,Burnley,365,37,TRUE,2,0,2
2018-19,37,Huddersfield,Man Utd,366,37,TRUE,1,1,0
2018-19,37,Man Utd,Huddersfield,366,37,FALSE,1,1,0
2018-19,37,Leicester,Man City,367,37,FALSE,0,1,-1
2018-19,37,Man City,Leicester,367,37,TRUE,1,0,1
2018-19,37,Liverpool,Newcastle,368,37,FALSE,3,2,1
2018-19,37,Newcastle,Liverpool,368,37,TRUE,2,3,-1
2018-19,37,West Ham,Southampton,369,37,TRUE,3,0,3
2018-19,37,Southampton,West Ham,369,37,FALSE,0,3,-3
2018-19,37,Fulham,Wolves,370,37,FALSE,0,1,-1
2018-19,37,Wolves,Fulham,370,37,TRUE,1,0,1
2018-19,38,Brighton,Man City,371,38,TRUE,1,4,-3
2018-19,38,Man City,Brighton,371,38,FALSE,4,1,3
2018-19,38,Burnley,Arsenal,372,38,TRUE,1,3,-2
2018-19,38,Arsenal,Burnley,372,38,FALSE,3,1,2
2018-19,38,Crystal Palace,Bournemouth,373,38,TRUE,5,3,2
2018-19,38,Bournemouth,Crystal Palace,373,38,FALSE,3,5,-2
2018-19,38,Fulham,Newcastle,374,38,TRUE,0,4,-4
2018-19,38,Newcastle,Fulham,374,38,FALSE,4,0,4
2018-19,38,Leicester,Chelsea,375,38,TRUE,0,0,0
2018-19,38,Chelsea,Leicester,375,38,FALSE,0,0,0
2018-19,38,Wolves,Liverpool,376,38,FALSE,0,2,-2
2018-19,38,Liverpool,Wolves,376,38,TRUE,2,0,2
2018-19,38,Man Utd,Cardiff,377,38,TRUE,0,2,-2
2018-19,38,Cardiff,Man Utd,377,38,FALSE,2,0,2
2018-19,38,Huddersfield,Southampton,378,38,FALSE,1,1,0
2018-19,38,Southampton,Huddersfield,378,38,TRUE,1,1,0
2018-19,38,Everton,Spurs,379,38,FALSE,2,2,0
2018-19,38,Spurs,Everton,379,38,TRUE,2,2,0
2018-19,38,West Ham,Watford,380,38,FALSE,4,1,3
2018-19,38,Watford,West Ham,380,38,TRUE,1,4,-3
2019-20,1,Liverpool,Norwich,1,1,TRUE,4,1,3
2019-20,1,Norwich,Liverpool,1,1,FALSE,1,4,-3
2019-20,1,Bournemouth,Sheffield Utd,2,1,TRUE,1,1,0
2019-20,1,Sheffield Utd,Bournemouth,2,1,FALSE,1,1,0
2019-20,1,Burnley,Southampton,3,1,TRUE,3,0,3
2019-20,1,Southampton,Burnley,3,1,FALSE,0,3,-3
2019-20,1,Everton,Crystal Palace,4,1,FALSE,0,0,0
2019-20,1,Crystal Palace,Everton,4,1,TRUE,0,0,0
2019-20,1,Wolves,Leicester,5,1,FALSE,0,0,0
2019-20,1,Leicester,Wolves,5,1,TRUE,0,0,0
2019-20,1,Aston Villa,Spurs,6,1,FALSE,1,3,-2
2019-20,1,Spurs,Aston Villa,6,1,TRUE,3,1,2
2019-20,1,Brighton,Watford,7,1,FALSE,3,0,3
2019-20,1,Watford,Brighton,7,1,TRUE,0,3,-3
2019-20,1,West Ham,Man City,8,1,TRUE,0,5,-5
2019-20,1,Man City,West Ham,8,1,FALSE,5,0,5
2019-20,1,Man Utd,Chelsea,9,1,TRUE,4,0,4
2019-20,1,Chelsea,Man Utd,9,1,FALSE,0,4,-4
2019-20,1,Arsenal,Newcastle,10,1,FALSE,1,0,1
2019-20,1,Newcastle,Arsenal,10,1,TRUE,0,1,-1
2019-20,2,Burnley,Arsenal,11,2,FALSE,1,2,-1
2019-20,2,Arsenal,Burnley,11,2,TRUE,2,1,1
2019-20,2,Bournemouth,Aston Villa,12,2,FALSE,2,1,1
2019-20,2,Aston Villa,Bournemouth,12,2,TRUE,1,2,-1
2019-20,2,West Ham,Brighton,13,2,FALSE,1,1,0
2019-20,2,Brighton,West Ham,13,2,TRUE,1,1,0
2019-20,2,Chelsea,Leicester,14,2,TRUE,1,1,0
2019-20,2,Leicester,Chelsea,14,2,FALSE,1,1,0
2019-20,2,Watford,Everton,15,2,FALSE,0,1,-1
2019-20,2,Everton,Watford,15,2,TRUE,1,0,1
2019-20,2,Man City,Spurs,16,2,TRUE,2,2,0
2019-20,2,Spurs,Man City,16,2,FALSE,2,2,0
2019-20,2,Norwich,Newcastle,17,2,TRUE,3,1,2
2019-20,2,Newcastle,Norwich,17,2,FALSE,1,3,-2
2019-20,2,Crystal Palace,Sheffield Utd,18,2,FALSE,0,1,-1
2019-20,2,Sheffield Utd,Crystal Palace,18,2,TRUE,1,0,1
2019-20,2,Liverpool,Southampton,19,2,FALSE,2,1,1
2019-20,2,Southampton,Liverpool,19,2,TRUE,1,2,-1
2019-20,2,Man Utd,Wolves,20,2,FALSE,1,1,0
2019-20,2,Wolves,Man Utd,20,2,TRUE,1,1,0
2019-20,3,Aston Villa,Everton,21,3,TRUE,2,0,2
2019-20,3,Everton,Aston Villa,21,3,FALSE,0,2,-2
2019-20,3,Bournemouth,Man City,22,3,TRUE,1,3,-2
2019-20,3,Man City,Bournemouth,22,3,FALSE,3,1,2
2019-20,3,Brighton,Southampton,23,3,TRUE,0,2,-2
2019-20,3,Southampton,Brighton,23,3,FALSE,2,0,2
2019-20,3,Liverpool,Arsenal,24,3,TRUE,3,1,2
2019-20,3,Arsenal,Liverpool,24,3,FALSE,1,3,-2
2019-20,3,Man Utd,Crystal Palace,25,3,TRUE,1,2,-1
2019-20,3,Crystal Palace,Man Utd,25,3,FALSE,2,1,1
2019-20,3,Norwich,Chelsea,26,3,TRUE,2,3,-1
2019-20,3,Chelsea,Norwich,26,3,FALSE,3,2,1
2019-20,3,Leicester,Sheffield Utd,27,3,FALSE,2,1,1
2019-20,3,Sheffield Utd,Leicester,27,3,TRUE,1,2,-1
2019-20,3,Newcastle,Spurs,28,3,FALSE,1,0,1
2019-20,3,Spurs,Newcastle,28,3,TRUE,0,1,-1
2019-20,3,West Ham,Watford,29,3,FALSE,3,1,2
2019-20,3,Watford,West Ham,29,3,TRUE,1,3,-2
2019-20,3,Burnley,Wolves,30,3,FALSE,1,1,0
2019-20,3,Wolves,Burnley,30,3,TRUE,1,1,0
2019-20,4,Arsenal,Spurs,31,4,TRUE,2,2,0
2019-20,4,Spurs,Arsenal,31,4,FALSE,2,2,0
2019-20,4,Burnley,Liverpool,32,4,TRUE,0,3,-3
2019-20,4,Liverpool,Burnley,32,4,FALSE,3,0,3
2019-20,4,Chelsea,Sheffield Utd,33,4,TRUE,2,2,0
2019-20,4,Sheffield Utd,Chelsea,33,4,FALSE,2,2,0
2019-20,4,Aston Villa,Crystal Palace,34,4,FALSE,0,1,-1
2019-20,4,Crystal Palace,Aston Villa,34,4,TRUE,1,0,1
2019-20,4,Wolves,Everton,35,4,FALSE,2,3,-1
2019-20,4,Everton,Wolves,35,4,TRUE,3,2,1
2019-20,4,Bournemouth,Leicester,36,4,FALSE,1,3,-2
2019-20,4,Leicester,Bournemouth,36,4,TRUE,3,1,2
2019-20,4,Brighton,Man City,37,4,FALSE,0,4,-4
2019-20,4,Man City,Brighton,37,4,TRUE,4,0,4
2019-20,4,Watford,Newcastle,38,4,FALSE,1,1,0
2019-20,4,Newcastle,Watford,38,4,TRUE,1,1,0
2019-20,4,Man Utd,Southampton,39,4,FALSE,1,1,0
2019-20,4,Southampton,Man Utd,39,4,TRUE,1,1,0
2019-20,4,West Ham,Norwich,40,4,TRUE,2,0,2
2019-20,4,Norwich,West Ham,40,4,FALSE,0,2,-2
2019-20,5,West Ham,Aston Villa,41,5,FALSE,0,0,0
2019-20,5,Aston Villa,West Ham,41,5,TRUE,0,0,0
2019-20,5,Bournemouth,Everton,42,5,TRUE,3,1,2
2019-20,5,Everton,Bournemouth,42,5,FALSE,1,3,-2
2019-20,5,Brighton,Burnley,43,5,TRUE,1,1,0
2019-20,5,Burnley,Brighton,43,5,FALSE,1,1,0
2019-20,5,Liverpool,Newcastle,44,5,TRUE,3,1,2
2019-20,5,Newcastle,Liverpool,44,5,FALSE,1,3,-2
2019-20,5,Man Utd,Leicester,45,5,TRUE,1,0,1
2019-20,5,Leicester,Man Utd,45,5,FALSE,0,1,-1
2019-20,5,Norwich,Man City,46,5,TRUE,3,2,1
2019-20,5,Man City,Norwich,46,5,FALSE,2,3,-1
2019-20,5,Southampton,Sheffield Utd,47,5,FALSE,1,0,1
2019-20,5,Sheffield Utd,Southampton,47,5,TRUE,0,1,-1
2019-20,5,Crystal Palace,Spurs,48,5,FALSE,0,4,-4
2019-20,5,Spurs,Crystal Palace,48,5,TRUE,4,0,4
2019-20,5,Watford,Arsenal,49,5,TRUE,2,2,0
2019-20,5,Arsenal,Watford,49,5,FALSE,2,2,0
2019-20,5,Wolves,Chelsea,50,5,TRUE,2,5,-3
2019-20,5,Chelsea,Wolves,50,5,FALSE,5,2,3
2019-20,6,Aston Villa,Arsenal,51,6,FALSE,2,3,-1
2019-20,6,Arsenal,Aston Villa,51,6,TRUE,3,2,1
2019-20,6,Burnley,Norwich,52,6,TRUE,2,0,2
2019-20,6,Norwich,Burnley,52,6,FALSE,0,2,-2
2019-20,6,Liverpool,Chelsea,53,6,FALSE,2,1,1
2019-20,6,Chelsea,Liverpool,53,6,TRUE,1,2,-1
2019-20,6,Wolves,Crystal Palace,54,6,FALSE,1,1,0
2019-20,6,Crystal Palace,Wolves,54,6,TRUE,1,1,0
2019-20,6,Everton,Sheffield Utd,55,6,TRUE,0,2,-2
2019-20,6,Sheffield Utd,Everton,55,6,FALSE,2,0,2
2019-20,6,Leicester,Spurs,56,6,TRUE,2,1,1
2019-20,6,Spurs,Leicester,56,6,FALSE,1,2,-1
2019-20,6,Watford,Man City,57,6,FALSE,0,8,-8
2019-20,6,Man City,Watford,57,6,TRUE,8,0,8
2019-20,6,Brighton,Newcastle,58,6,FALSE,0,0,0
2019-20,6,Newcastle,Brighton,58,6,TRUE,0,0,0
2019-20,6,Bournemouth,Southampton,59,6,FALSE,3,1,2
2019-20,6,Southampton,Bournemouth,59,6,TRUE,1,3,-2
2019-20,6,West Ham,Man Utd,60,6,TRUE,2,0,2
2019-20,6,Man Utd,West Ham,60,6,FALSE,0,2,-2
2019-20,7,Burnley,Aston Villa,61,7,FALSE,2,2,0
2019-20,7,Aston Villa,Burnley,61,7,TRUE,2,2,0
2019-20,7,West Ham,Bournemouth,62,7,FALSE,2,2,0
2019-20,7,Bournemouth,West Ham,62,7,TRUE,2,2,0
2019-20,7,Brighton,Chelsea,63,7,FALSE,0,2,-2
2019-20,7,Chelsea,Brighton,63,7,TRUE,2,0,2
2019-20,7,Norwich,Crystal Palace,64,7,FALSE,0,2,-2
2019-20,7,Crystal Palace,Norwich,64,7,TRUE,2,0,2
2019-20,7,Everton,Man City,65,7,TRUE,1,3,-2
2019-20,7,Man City,Everton,65,7,FALSE,3,1,2
2019-20,7,Newcastle,Leicester,66,7,FALSE,0,5,-5
2019-20,7,Leicester,Newcastle,66,7,TRUE,5,0,5
2019-20,7,Man Utd,Arsenal,67,7,TRUE,1,1,0
2019-20,7,Arsenal,Man Utd,67,7,FALSE,1,1,0
2019-20,7,Liverpool,Sheffield Utd,68,7,FALSE,1,0,1
2019-20,7,Sheffield Utd,Liverpool,68,7,TRUE,0,1,-1
2019-20,7,Southampton,Spurs,69,7,FALSE,1,2,-1
2019-20,7,Spurs,Southampton,69,7,TRUE,2,1,1
2019-20,7,Watford,Wolves,70,7,FALSE,0,2,-2
2019-20,7,Wolves,Watford,70,7,TRUE,2,0,2
2019-20,8,Bournemouth,Arsenal,71,8,FALSE,0,1,-1
2019-20,8,Arsenal,Bournemouth,71,8,TRUE,1,0,1
2019-20,8,Brighton,Spurs,72,8,TRUE,3,0,3
2019-20,8,Spurs,Brighton,72,8,FALSE,0,3,-3
2019-20,8,Burnley,Everton,73,8,TRUE,1,0,1
2019-20,8,Everton,Burnley,73,8,FALSE,0,1,-1
2019-20,8,Liverpool,Leicester,74,8,TRUE,2,1,1
2019-20,8,Leicester,Liverpool,74,8,FALSE,1,2,-1
2019-20,8,Wolves,Man City,75,8,FALSE,2,0,2
